Entity,Code,Year,"Daily smoking prevalence - both (IHME, GHDx (2012))",Population
Netherlands,NLD,1987,27.5,14724947
Netherlands,NLD,1988,27.299999,14825916
Netherlands,NLD,1989,27.200001,14921107
Netherlands,NLD,1990,27.1,15030884
Netherlands,NLD,1991,27.0,15155091
Netherlands,NLD,1992,26.9,15276786
Netherlands,NLD,1993,26.799999,15389718
Netherlands,NLD,1994,26.799999,15485453
Netherlands,NLD,1995,26.799999,15565033
Netherlands,NLD,1996,26.799999,15640031
Netherlands,NLD,1997,26.799999,15723620
Netherlands,NLD,1998,26.799999,15827109
Netherlands,NLD,1999,26.6,15940182
Netherlands,NLD,2000,26.299999,16058758
Netherlands,NLD,2001,25.9,16182705
Netherlands,NLD,2002,25.4,16288060
Netherlands,NLD,2003,24.799999,16366914
Netherlands,NLD,2004,24.200001,16425561
Netherlands,NLD,2005,23.6,16465707
Netherlands,NLD,2006,23.0,16493851
Netherlands,NLD,2007,22.299999,16531360
Netherlands,NLD,2008,21.700001,16597257
Netherlands,NLD,2009,21.200001,16684147
Netherlands,NLD,2010,21.0,16771232
Netherlands,NLD,2011,20.9,16851061
Netherlands,NLD,2012,20.799999,16915191
New Zealand,NZL,1980,32.400002,3146324
New Zealand,NZL,1981,32.299999,3159845
New Zealand,NZL,1982,32.0,3185129
New Zealand,NZL,1983,31.6,3219281
New Zealand,NZL,1984,30.9,3249830
New Zealand,NZL,1985,30.0,3268029
New Zealand,NZL,1986,29.0,3281510
New Zealand,NZL,1987,28.1,3299444
New Zealand,NZL,1988,27.200001,3316026
New Zealand,NZL,1989,26.5,3333821
New Zealand,NZL,1990,26.0,3396981
New Zealand,NZL,1991,25.9,3480933
New Zealand,NZL,1992,25.9,3532245
New Zealand,NZL,1993,25.799999,3573610
New Zealand,NZL,1994,25.6,3621031
New Zealand,NZL,1995,25.299999,3674435
New Zealand,NZL,1996,25.0,3729383
New Zealand,NZL,1997,24.9,3776950
New Zealand,NZL,1998,24.700001,3811377
New Zealand,NZL,1999,24.5,3835561
New Zealand,NZL,2000,24.200001,3857576
New Zealand,NZL,2001,23.799999,3891763
New Zealand,NZL,2002,23.4,3951114
New Zealand,NZL,2003,22.799999,4022585
New Zealand,NZL,2004,21.9,4083911
New Zealand,NZL,2005,20.700001,4135004
New Zealand,NZL,2006,19.4,4181942
New Zealand,NZL,2007,18.299999,4223268
New Zealand,NZL,2008,17.5,4261819
New Zealand,NZL,2009,17.0,4304304
New Zealand,NZL,2010,16.799999,4347767
New Zealand,NZL,2011,16.700001,4382702
New Zealand,NZL,2012,16.799999,4411682
Nicaragua,NIC,1980,16.0,3252404
Nicaragua,NIC,1981,15.7,3345679
Nicaragua,NIC,1982,15.3,3438745
Nicaragua,NIC,1983,15.0,3530287
Nicaragua,NIC,1984,14.7,3619108
Nicaragua,NIC,1985,14.3,3706480
Nicaragua,NIC,1986,14.0,3794162
Nicaragua,NIC,1987,13.7,3882168
Nicaragua,NIC,1988,13.4,3972318
Nicaragua,NIC,1989,13.0,4066482
Nicaragua,NIC,1990,12.7,4162566
Nicaragua,NIC,1991,12.4,4259635
Nicaragua,NIC,1992,12.1,4357031
Nicaragua,NIC,1993,11.8,4453733
Nicaragua,NIC,1994,11.5,4549317
Nicaragua,NIC,1995,11.3,4642935
Nicaragua,NIC,1996,11.1,4729979
Nicaragua,NIC,1997,10.9,4809574
Nicaragua,NIC,1998,10.7,4883659
Nicaragua,NIC,1999,10.6,4954021
Nicaragua,NIC,2000,10.5,5022636
Nicaragua,NIC,2001,10.5,5087822
Nicaragua,NIC,2002,10.5,5149914
Nicaragua,NIC,2003,10.5,5210970
Nicaragua,NIC,2004,10.5,5272909
Nicaragua,NIC,2005,10.6,5342108
Nicaragua,NIC,2006,10.6,5418856
Nicaragua,NIC,2007,10.6,5497246
Nicaragua,NIC,2008,10.6,5576597
Nicaragua,NIC,2009,10.7,5656605
Nicaragua,NIC,2010,10.7,5737451
Nicaragua,NIC,2011,10.8,5819054
Nicaragua,NIC,2012,10.9,5901290
Niger,NER,1980,5.4000001,6135969
Niger,NER,1981,5.4000001,6322012
Niger,NER,1982,5.4000001,6512734
Niger,NER,1983,5.3000002,6708646
Niger,NER,1984,5.3000002,6909973
Niger,NER,1985,5.3000002,7118458
Niger,NER,1986,5.3000002,7335814
Niger,NER,1987,5.3000002,7561154
Niger,NER,1988,5.4000001,7793752
Niger,NER,1989,5.4000001,8034783
Niger,NER,1990,5.4000001,8286066
Niger,NER,1991,5.4000001,8546899
Niger,NER,1992,5.4000001,8817632
Niger,NER,1993,5.4000001,9100788
Niger,NER,1994,5.4000001,9398265
Niger,NER,1995,5.4000001,9714537
Niger,NER,1996,5.4000001,10044847
Niger,NER,1997,5.4000001,10383977
Niger,NER,1998,5.4000001,10741417
Niger,NER,1999,5.4000001,11117413
Niger,NER,2000,5.4000001,11509635
Niger,NER,2001,5.3000002,11920648
Niger,NER,2002,5.3000002,12349151
Niger,NER,2003,5.1999998,12796980
Niger,NER,2004,5.0999999,13265843
Niger,NER,2005,5.0,13756191
Niger,NER,2006,5.0,14268583
Niger,NER,2007,4.9000001,14803604
Niger,NER,2008,4.9000001,15361920
Niger,NER,2009,4.9000001,15943673
Niger,NER,2010,4.9000001,16548832
Niger,NER,2011,5.0,17176286
Niger,NER,2012,5.0,17836770
Nigeria,NGA,1980,9.5,73764644
Nigeria,NGA,1981,9.5,76068116
Nigeria,NGA,1982,9.5,78378696
Nigeria,NGA,1983,9.5,80438257
Nigeria,NGA,1984,9.5,82526444
Nigeria,NGA,1985,9.3999996,84897972
Nigeria,NGA,1986,9.3999996,87235959
Nigeria,NGA,1987,9.3999996,89591718
Nigeria,NGA,1988,9.3999996,92020092
Nigeria,NGA,1989,9.3999996,94531021
Nigeria,NGA,1990,9.3000002,97120926
Nigeria,NGA,1991,9.1999998,99720162
Nigeria,NGA,1992,9.0,102372779
Nigeria,NGA,1993,8.6999998,105122075
Nigeria,NGA,1994,8.3000002,107935717
Nigeria,NGA,1995,7.8000002,110819431
Nigeria,NGA,1996,7.3000002,113754782
Nigeria,NGA,1997,6.5999999,116754791
Nigeria,NGA,1998,6.0999999,119846260
Nigeria,NGA,1999,5.6999998,123047322
Nigeria,NGA,2000,5.4000001,126382491
Nigeria,NGA,2001,5.1999998,129862594
Nigeria,NGA,2002,5.0999999,133471994
Nigeria,NGA,2003,4.9000001,137202647
Nigeria,NGA,2004,4.8000002,141057046
Nigeria,NGA,2005,4.5999999,145017255
Nigeria,NGA,2006,4.5,149077333
Nigeria,NGA,2007,4.4000001,153267257
Nigeria,NGA,2008,4.3000002,157595017
Nigeria,NGA,2009,4.1999998,162049465
Nigeria,NGA,2010,4.0999999,166642887
Nigeria,NGA,2011,4.0999999,171379601
Nigeria,NGA,2012,4.0,176200628
North Korea,PRK,1980,22.700001,18236782
North Korea,PRK,1981,22.700001,18501303
North Korea,PRK,1982,22.700001,18776359
North Korea,PRK,1983,22.6,19054039
North Korea,PRK,1984,22.5,19335047
North Korea,PRK,1985,22.5,19620396
North Korea,PRK,1986,22.5,19910856
North Korea,PRK,1987,22.5,20205486
North Korea,PRK,1988,22.6,20503162
North Korea,PRK,1989,22.700001,20804364
North Korea,PRK,1990,22.799999,21112135
North Korea,PRK,1991,23.0,21428637
North Korea,PRK,1992,23.299999,21750912
North Korea,PRK,1993,23.6,22073353
North Korea,PRK,1994,23.799999,22393967
North Korea,PRK,1995,24.0,22669306
North Korea,PRK,1996,24.200001,22895752
North Korea,PRK,1997,24.1,23110836
North Korea,PRK,1998,24.0,23311570
North Korea,PRK,1999,23.9,23497597
North Korea,PRK,2000,23.9,23665910
North Korea,PRK,2001,23.9,23815363
North Korea,PRK,2002,23.9,23943975
North Korea,PRK,2003,24.0,24090383
North Korea,PRK,2004,24.0,24254945
North Korea,PRK,2005,24.0,24396433
North Korea,PRK,2006,23.9,24524508
North Korea,PRK,2007,23.799999,24646384
North Korea,PRK,2008,23.700001,24764620
North Korea,PRK,2009,23.799999,24878338
North Korea,PRK,2010,23.799999,24987258
North Korea,PRK,2011,23.9,25097878
North Korea,PRK,2012,24.0,25211737
North Macedonia,MKD,1980,35.0,1933044
North Macedonia,MKD,1981,35.200001,1959070
North Macedonia,MKD,1982,35.400002,1978962
North Macedonia,MKD,1983,35.5,1991903
North Macedonia,MKD,1984,35.700001,2003401
North Macedonia,MKD,1985,36.0,2014334
North Macedonia,MKD,1986,36.200001,2024729
North Macedonia,MKD,1987,36.5,2035161
North Macedonia,MKD,1988,36.799999,2045738
North Macedonia,MKD,1989,37.0,2055650
North Macedonia,MKD,1990,37.200001,2063689
North Macedonia,MKD,1991,37.400002,2055999
North Macedonia,MKD,1992,37.5,2032515
North Macedonia,MKD,1993,37.5,2006853
North Macedonia,MKD,1994,37.5,1992669
North Macedonia,MKD,1995,37.5,1998531
North Macedonia,MKD,1996,37.400002,2012551
North Macedonia,MKD,1997,37.599998,2025762
North Macedonia,MKD,1998,37.700001,2037576
North Macedonia,MKD,1999,37.599998,2048087
North Macedonia,MKD,2000,37.599998,2057255
North Macedonia,MKD,2001,37.5,2066298
North Macedonia,MKD,2002,37.299999,2074482
North Macedonia,MKD,2003,37.200001,2081418
North Macedonia,MKD,2004,37.0,2086583
North Macedonia,MKD,2005,36.900002,2089808
North Macedonia,MKD,2006,36.900002,2089233
North Macedonia,MKD,2007,36.799999,2081976
North Macedonia,MKD,2008,36.799999,2070840
North Macedonia,MKD,2009,36.799999,2060601
North Macedonia,MKD,2010,36.799999,2051510
North Macedonia,MKD,2011,36.900002,2040442
North Macedonia,MKD,2012,36.900002,2027288
Norway,NOR,1980,34.400002,4085601
Norway,NOR,1981,34.599998,4099675
Norway,NOR,1982,34.700001,4114740
Norway,NOR,1983,34.700001,4128332
Norway,NOR,1984,34.700001,4139970
Norway,NOR,1985,34.700001,4152401
Norway,NOR,1986,34.599998,4167252
Norway,NOR,1987,34.5,4186821
Norway,NOR,1988,34.299999,4209471
Norway,NOR,1989,34.099998,4226915
Norway,NOR,1990,33.900002,4241438
Norway,NOR,1991,33.599998,4261618
Norway,NOR,1992,33.299999,4286256
Norway,NOR,1993,32.799999,4311865
Norway,NOR,1994,32.200001,4336467
Norway,NOR,1995,31.6,4358991
Norway,NOR,1996,31.0,4381137
Norway,NOR,1997,30.200001,4404986
Norway,NOR,1998,29.4,4431307
Norway,NOR,1999,28.6,4461788
Norway,NOR,2000,27.700001,4490866
Norway,NOR,2001,26.700001,4513652
Norway,NOR,2002,25.6,4538014
Norway,NOR,2003,24.5,4564666
Norway,NOR,2004,23.299999,4591740
Norway,NOR,2005,22.200001,4623119
Norway,NOR,2006,21.0,4660485
Norway,NOR,2007,19.9,4709017
Norway,NOR,2008,18.9,4768099
Norway,NOR,2009,18.200001,4828624
Norway,NOR,2010,17.5,4889160
Norway,NOR,2011,17.1,4952968
Norway,NOR,2012,16.9,5018456
Oman,OMN,1980,9.6000004,1001248
Oman,OMN,1981,9.8000002,1057327
Oman,OMN,1982,9.8999996,1117685
Oman,OMN,1983,10.1,1181464
Oman,OMN,1984,10.2,1247723
Oman,OMN,1985,10.3,1325489
Oman,OMN,1986,10.4,1413425
Oman,OMN,1987,10.5,1501005
Oman,OMN,1988,10.7,1588572
Oman,OMN,1989,10.8,1676234
Oman,OMN,1990,11.1,1763957
Oman,OMN,1991,11.3,1851477
Oman,OMN,1992,11.6,1938241
Oman,OMN,1993,11.8,2021677
Oman,OMN,1994,11.8,2081840
Oman,OMN,1995,11.4,2120531
Oman,OMN,1996,10.6,2156925
Oman,OMN,1997,9.6000004,2190726
Oman,OMN,1998,8.6000004,2222494
Oman,OMN,1999,7.9000001,2252910
Oman,OMN,2000,7.3000002,2282138
Oman,OMN,2001,7.0999999,2310221
Oman,OMN,2002,7.0999999,2337144
Oman,OMN,2003,7.0999999,2363801
Oman,OMN,2004,7.3000002,2404822
Oman,OMN,2005,7.4000001,2459808
Oman,OMN,2006,7.5,2514794
Oman,OMN,2007,7.6999998,2570176
Oman,OMN,2008,7.9000001,2626536
Oman,OMN,2009,8.1000004,2684665
Oman,OMN,2010,8.3999996,2757451
Oman,OMN,2011,8.6999998,3076761
Oman,OMN,2012,9.1000004,3547106
Pakistan,PAK,1980,20.1,82291008
Pakistan,PAK,1981,20.0,85802047
Pakistan,PAK,1982,19.9,89089248
Pakistan,PAK,1983,19.799999,92227712
Pakistan,PAK,1984,19.799999,95164941
Pakistan,PAK,1985,19.700001,98229291
Pakistan,PAK,1986,19.6,101606771
Pakistan,PAK,1987,19.6,105130713
Pakistan,PAK,1988,19.5,108724741
Pakistan,PAK,1989,19.5,112336635
Pakistan,PAK,1990,19.4,116155583
Pakistan,PAK,1991,19.4,120060408
Pakistan,PAK,1992,19.299999,123546854
Pakistan,PAK,1993,19.299999,127020115
Pakistan,PAK,1994,19.299999,130748078
Pakistan,PAK,1995,19.200001,134582253
Pakistan,PAK,1996,19.1,138557089
Pakistan,PAK,1997,19.0,142531801
Pakistan,PAK,1998,18.799999,146522357
Pakistan,PAK,1999,18.5,150565382
Pakistan,PAK,2000,18.299999,154879124
Pakistan,PAK,2001,18.0,159270911
Pakistan,PAK,2002,17.799999,163222552
Pakistan,PAK,2003,17.6,167110250
Pakistan,PAK,2004,17.4,171285998
Pakistan,PAK,2005,17.1,175453212
Pakistan,PAK,2006,16.700001,179682692
Pakistan,PAK,2007,16.4,184493230
Pakistan,PAK,2008,16.200001,189499114
Pakistan,PAK,2009,15.9,194376535
Pakistan,PAK,2010,15.7,199239047
Pakistan,PAK,2011,15.5,203746069
Pakistan,PAK,2012,15.4,207667129
Palestine,PSE,1980,25.9,1469058
Palestine,PSE,1981,25.799999,1512710
Palestine,PSE,1982,25.700001,1560994
Palestine,PSE,1983,25.6,1618779
Palestine,PSE,1984,25.5,1688613
Palestine,PSE,1985,25.5,1745262
Palestine,PSE,1986,25.5,1789315
Palestine,PSE,1987,25.5,1876763
Palestine,PSE,1988,25.6,1977310
Palestine,PSE,1989,25.700001,2055617
Palestine,PSE,1990,25.799999,2139067
Palestine,PSE,1991,25.799999,2228954
Palestine,PSE,1992,25.9,2324698
Palestine,PSE,1993,26.0,2425066
Palestine,PSE,1994,26.0,2529164
Palestine,PSE,1995,26.0,2636554
Palestine,PSE,1996,26.1,2746830
Palestine,PSE,1997,26.0,2859582
Palestine,PSE,1998,25.799999,2962895
Palestine,PSE,1999,25.6,3056256
Palestine,PSE,2000,25.4,3151801
Palestine,PSE,2001,24.9,3242287
Palestine,PSE,2002,24.5,3322369
Palestine,PSE,2003,24.1,3398072
Palestine,PSE,2004,23.700001,3475177
Palestine,PSE,2005,23.200001,3557407
Palestine,PSE,2006,22.700001,3645096
Palestine,PSE,2007,22.200001,3736694
Palestine,PSE,2008,21.700001,3829038
Palestine,PSE,2009,21.200001,3921243
Palestine,PSE,2010,20.799999,4016915
Palestine,PSE,2011,20.799999,4115912
Palestine,PSE,2012,20.799999,4215318
Panama,PAN,1980,10.1,1957544
Panama,PAN,1981,10.1,2004424
Panama,PAN,1982,10.0,2052278
Panama,PAN,1983,10.0,2101107
Panama,PAN,1984,10.0,2150782
Panama,PAN,1985,10.0,2200921
Panama,PAN,1986,10.0,2251329
Panama,PAN,1987,9.8999996,2301979
Panama,PAN,1988,9.8999996,2352856
Panama,PAN,1989,9.8000002,2403820
Panama,PAN,1990,9.8000002,2455589
Panama,PAN,1991,9.8000002,2508272
Panama,PAN,1992,9.8000002,2561345
Panama,PAN,1993,9.8000002,2615098
Panama,PAN,1994,9.8000002,2669547
Panama,PAN,1995,9.6999998,2724552
Panama,PAN,1996,9.8000002,2780225
Panama,PAN,1997,9.6999998,2836702
Panama,PAN,1998,9.3999996,2893916
Panama,PAN,1999,9.1999998,2951819
Panama,PAN,2000,9.0,3010376
Panama,PAN,2001,8.8000002,3069545
Panama,PAN,2002,8.6000004,3129343
Panama,PAN,2003,8.3999996,3189813
Panama,PAN,2004,8.1999998,3251157
Panama,PAN,2005,8.1000004,3313025
Panama,PAN,2006,8.0,3375023
Panama,PAN,2007,7.9000001,3437493
Panama,PAN,2008,8.0,3500643
Panama,PAN,2009,8.1000004,3564383
Panama,PAN,2010,8.1999998,3628537
Panama,PAN,2011,8.3000002,3693508
Panama,PAN,2012,8.3999996,3759260
Papua New Guinea,PNG,1980,38.5,3131517
Papua New Guinea,PNG,1981,38.5,3197030
Papua New Guinea,PNG,1982,38.599998,3264302
Papua New Guinea,PNG,1983,38.599998,3333641
Papua New Guinea,PNG,1984,38.599998,3405200
Papua New Guinea,PNG,1985,38.5,3478945
Papua New Guinea,PNG,1986,38.400002,3554802
Papua New Guinea,PNG,1987,38.200001,3632545
Papua New Guinea,PNG,1988,38.099998,3711894
Papua New Guinea,PNG,1989,38.0,3796088
Papua New Guinea,PNG,1990,38.0,3896484
Papua New Guinea,PNG,1991,38.099998,4021839
Papua New Guinea,PNG,1992,38.099998,4166702
Papua New Guinea,PNG,1993,38.0,4320879
Papua New Guinea,PNG,1994,38.0,4480210
Papua New Guinea,PNG,1995,38.0,4644281
Papua New Guinea,PNG,1996,37.900002,4813364
Papua New Guinea,PNG,1997,37.900002,4987889
Papua New Guinea,PNG,1998,37.900002,5166392
Papua New Guinea,PNG,1999,38.0,5349333
Papua New Guinea,PNG,2000,38.099998,5537068
Papua New Guinea,PNG,2001,38.200001,5728442
Papua New Guinea,PNG,2002,38.299999,5924011
Papua New Guinea,PNG,2003,38.400002,6124004
Papua New Guinea,PNG,2004,38.5,6328040
Papua New Guinea,PNG,2005,38.599998,6535905
Papua New Guinea,PNG,2006,38.599998,6747723
Papua New Guinea,PNG,2007,38.599998,6963352
Papua New Guinea,PNG,2008,38.5,7183002
Papua New Guinea,PNG,2009,38.400002,7406442
Papua New Guinea,PNG,2010,38.200001,7633523
Papua New Guinea,PNG,2011,38.099998,7859350
Papua New Guinea,PNG,2012,37.900002,8081396
Paraguay,PRY,1980,16.4,3053239
Paraguay,PRY,1981,16.299999,3137609
Paraguay,PRY,1982,16.200001,3226194
Paraguay,PRY,1983,16.1,3318075
Paraguay,PRY,1984,16.0,3412940
Paraguay,PRY,1985,16.0,3510677
Paraguay,PRY,1986,15.9,3611474
Paraguay,PRY,1987,15.9,3714893
Paraguay,PRY,1988,15.9,3820552
Paraguay,PRY,1989,15.9,3927802
Paraguay,PRY,1990,15.8,4035749
Paraguay,PRY,1991,15.8,4144372
Paraguay,PRY,1992,15.7,4253609
Paraguay,PRY,1993,15.7,4362705
Paraguay,PRY,1994,15.6,4471423
Paraguay,PRY,1995,15.6,4579805
Paraguay,PRY,1996,15.5,4687540
Paraguay,PRY,1997,15.2,4794417
Paraguay,PRY,1998,15.0,4900028
Paraguay,PRY,1999,14.7,5003139
Paraguay,PRY,2000,14.5,5100874
Paraguay,PRY,2001,14.3,5187690
Paraguay,PRY,2002,14.1,5261335
Paraguay,PRY,2003,13.9,5326437
Paraguay,PRY,2004,13.5,5388181
Paraguay,PRY,2005,13.1,5448102
Paraguay,PRY,2006,12.7,5505144
Paraguay,PRY,2007,12.3,5559383
Paraguay,PRY,2008,12.0,5613576
Paraguay,PRY,2009,11.8,5671245
Paraguay,PRY,2010,11.7,5737974
Paraguay,PRY,2011,11.6,5814634
Paraguay,PRY,2012,11.7,5897011
Peru,PER,1980,9.8999996,17360954
Peru,PER,1981,9.8999996,17798803
Peru,PER,1982,9.8999996,18246506
Peru,PER,1983,9.8999996,18705958
Peru,PER,1984,10.0,19174715
Peru,PER,1985,10.0,19648210
Peru,PER,1986,10.0,20117126
Peru,PER,1987,10.0,20582325
Peru,PER,1988,10.0,21054704
Peru,PER,1989,10.0,21532587
Peru,PER,1990,10.0,22014771
Peru,PER,1991,10.1,22483787
Peru,PER,1992,10.1,22946346
Peru,PER,1993,10.1,23413779
Peru,PER,1994,10.1,23881497
Peru,PER,1995,10.2,24348921
Peru,PER,1996,10.2,24811173
Peru,PER,1997,10.3,25274149
Peru,PER,1998,10.5,25738102
Peru,PER,1999,10.7,26186499
Peru,PER,2000,10.8,26598327
Peru,PER,2001,10.9,26964610
Peru,PER,2002,11.0,27288210
Peru,PER,2003,11.1,27580485
Peru,PER,2004,11.1,27852191
Peru,PER,2005,11.1,28101174
Peru,PER,2006,11.2,28324489
Peru,PER,2007,11.2,28530703
Peru,PER,2008,11.2,28719038
Peru,PER,2009,11.1,28896818
Peru,PER,2010,11.1,29086021
Peru,PER,2011,11.0,29304083
Peru,PER,2012,11.0,29550366
Philippines,PHL,1980,27.5,48043744
Philippines,PHL,1981,27.5,49311730
Philippines,PHL,1982,27.6,50695715
Philippines,PHL,1983,27.6,52194624
Philippines,PHL,1984,27.700001,53726186
Philippines,PHL,1985,27.9,55213007
Philippines,PHL,1986,28.0,56645081
Philippines,PHL,1987,28.1,58157496
Philippines,PHL,1988,28.299999,59739056
Philippines,PHL,1989,28.4,61265258
Philippines,PHL,1990,28.5,62854667
Philippines,PHL,1991,28.6,64382249
Philippines,PHL,1992,28.6,65926133
Philippines,PHL,1993,28.700001,67530620
Philippines,PHL,1994,28.700001,69019296
Philippines,PHL,1995,28.700001,70546244
Philippines,PHL,1996,28.700001,72190237
Philippines,PHL,1997,28.4,73908814
Philippines,PHL,1998,28.0,75791031
Philippines,PHL,1999,27.299999,77753260
Philippines,PHL,2000,26.6,79625402
Philippines,PHL,2001,26.0,81401489
Philippines,PHL,2002,25.299999,83068887
Philippines,PHL,2003,24.6,84731838
Philippines,PHL,2004,24.0,86394513
Philippines,PHL,2005,23.6,88015957
Philippines,PHL,2006,23.200001,89508993
Philippines,PHL,2007,22.799999,91075179
Philippines,PHL,2008,22.5,92699093
Philippines,PHL,2009,22.4,94384256
Philippines,PHL,2010,22.5,96337126
Philippines,PHL,2011,22.6,98248616
Philippines,PHL,2012,22.9,100175512
Poland,POL,1980,42.299999,35576518
Poland,POL,1981,41.900002,35900913
Poland,POL,1982,41.5,36233466
Poland,POL,1983,40.700001,36573701
Poland,POL,1984,39.700001,36905796
Poland,POL,1985,38.799999,37200851
Poland,POL,1986,37.799999,37452612
Poland,POL,1987,37.0,37665712
Poland,POL,1988,36.099998,37817862
Poland,POL,1989,35.400002,37938087
Poland,POL,1990,35.099998,38055449
Poland,POL,1991,35.099998,38152947
Poland,POL,1992,35.0,38233632
Poland,POL,1993,34.900002,38294881
Poland,POL,1994,34.5,38344311
Poland,POL,1995,33.900002,38364668
Poland,POL,1996,33.0,38359165
Poland,POL,1997,32.200001,38348307
Poland,POL,1998,31.6,38326432
Poland,POL,1999,31.1,38287717
Poland,POL,2000,30.799999,38258076
Poland,POL,2001,30.6,38247357
Poland,POL,2002,30.6,38229406
Poland,POL,2003,30.700001,38203525
Poland,POL,2004,30.799999,38167567
Poland,POL,2005,30.700001,38124377
Poland,POL,2006,30.200001,38071170
Poland,POL,2007,29.6,38020420
Poland,POL,2008,28.9,37995902
Poland,POL,2009,28.4,38002154
Poland,POL,2010,27.9,38095356
Poland,POL,2011,27.5,38208644
Poland,POL,2012,27.200001,38247868
Portugal,PRT,1980,21.299999,9763622
Portugal,PRT,1981,21.1,9837589
Portugal,PRT,1982,20.9,9885845
Portugal,PRT,1983,20.799999,9925257
Portugal,PRT,1984,20.700001,9956893
Portugal,PRT,1985,20.700001,9979475
Portugal,PRT,1986,20.9,9993098
Portugal,PRT,1987,21.1,10001991
Portugal,PRT,1988,21.700001,10004589
Portugal,PRT,1989,22.200001,10001379
Portugal,PRT,1990,22.5,9989528
Portugal,PRT,1991,22.6,9969182
Portugal,PRT,1992,22.299999,9960345
Portugal,PRT,1993,21.9,9972341
Portugal,PRT,1994,21.200001,9998486
Portugal,PRT,1995,20.4,10031755
Portugal,PRT,1996,19.9,10067655
Portugal,PRT,1997,20.0,10110548
Portugal,PRT,1998,20.299999,10159524
Portugal,PRT,1999,20.700001,10214877
Portugal,PRT,2000,21.200001,10283196
Portugal,PRT,2001,21.799999,10354328
Portugal,PRT,2002,22.200001,10413046
Portugal,PRT,2003,22.200001,10454245
Portugal,PRT,2004,22.1,10481384
Portugal,PRT,2005,21.9,10502994
Portugal,PRT,2006,21.799999,10524122
Portugal,PRT,2007,21.799999,10546821
Portugal,PRT,2008,21.799999,10564085
Portugal,PRT,2009,21.9,10576264
Portugal,PRT,2010,21.799999,10578659
Portugal,PRT,2011,21.700001,10557049
Portugal,PRT,2012,21.6,10513154
Qatar,QAT,1980,14.3,275923
Qatar,QAT,1981,14.7,293561
Qatar,QAT,1982,15.1,311544
Qatar,QAT,1983,15.5,329722
Qatar,QAT,1984,15.8,347894
Qatar,QAT,1985,16.0,365950
Qatar,QAT,1986,16.200001,382426
Qatar,QAT,1987,16.200001,397014
Qatar,QAT,1988,16.299999,411273
Qatar,QAT,1989,16.299999,425659
Qatar,QAT,1990,16.299999,440184
Qatar,QAT,1991,16.4,454859
Qatar,QAT,1992,16.4,469657
Qatar,QAT,1993,16.4,484554
Qatar,QAT,1994,16.299999,499469
Qatar,QAT,1995,16.299999,514336
Qatar,QAT,1996,16.200001,529024
Qatar,QAT,1997,16.0,550511
Qatar,QAT,1998,15.9,580543
Qatar,QAT,1999,15.7,612510
Qatar,QAT,2000,15.6,644993
Qatar,QAT,2001,15.5,677933
Qatar,QAT,2002,15.4,711216
Qatar,QAT,2003,15.5,744690
Qatar,QAT,2004,15.7,773342
Qatar,QAT,2005,16.200001,825417
Qatar,QAT,2006,16.799999,972841
Qatar,QAT,2007,17.299999,1208600
Qatar,QAT,2008,17.700001,1426942
Qatar,QAT,2009,17.9,1586052
Qatar,QAT,2010,18.1,1709240
Qatar,QAT,2011,18.1,1810958
Qatar,QAT,2012,18.1,1907121
Romania,ROU,1980,26.799999,22154776
Romania,ROU,1981,26.4,22272787
Romania,ROU,1982,26.0,22374447
Romania,ROU,1983,25.5,22459213
Romania,ROU,1984,25.0,22534001
Romania,ROU,1985,24.799999,22605814
Romania,ROU,1986,24.799999,22674739
Romania,ROU,1987,25.0,22745588
Romania,ROU,1988,25.299999,22815434
Romania,ROU,1989,25.799999,22887645
Romania,ROU,1990,26.4,22939529
Romania,ROU,1991,27.1,22947415
Romania,ROU,1992,27.700001,22912388
Romania,ROU,1993,28.4,22842257
Romania,ROU,1994,29.0,22756246
Romania,ROU,1995,29.1,22657724
Romania,ROU,1996,29.1,22541912
Romania,ROU,1997,28.5,22411509
Romania,ROU,1998,27.9,22284900
Romania,ROU,1999,27.200001,22166156
Romania,ROU,2000,26.1,22046264
Romania,ROU,2001,25.1,21919917
Romania,ROU,2002,24.5,21770020
Romania,ROU,2003,24.200001,21593447
Romania,ROU,2004,24.200001,21403214
Romania,ROU,2005,24.9,21213395
Romania,ROU,2006,25.4,21035734
Romania,ROU,2007,25.9,20870714
Romania,ROU,2008,26.299999,20718744
Romania,ROU,2009,26.6,20576923
Romania,ROU,2010,26.6,20432576
Romania,ROU,2011,26.5,20282008
Romania,ROU,2012,26.4,20158452
Russia,RUS,1980,35.0,138572628
Russia,RUS,1981,34.900002,139351496
Russia,RUS,1982,34.799999,140247744
Russia,RUS,1983,34.700001,141331277
Russia,RUS,1984,34.5,142464237
Russia,RUS,1985,34.400002,143569388
Russia,RUS,1986,34.200001,144807816
Russia,RUS,1987,34.0,146147382
Russia,RUS,1988,33.799999,147364493
Russia,RUS,1989,33.599998,148281863
Russia,RUS,1990,33.400002,148979538
Russia,RUS,1991,33.200001,149448434
Russia,RUS,1992,33.099998,148915993
Russia,RUS,1993,33.0,148135419
Russia,RUS,1994,32.900002,148200736
Russia,RUS,1995,32.799999,148291405
Russia,RUS,1996,32.700001,148084580
Russia,RUS,1997,32.200001,147853772
Russia,RUS,1998,31.6,147635542
Russia,RUS,1999,31.0,147241973
